date,agent_id,model,input_tokens,output_tokens,cost_usd,requests
2026-05-21,AGT-0047,llama-3.1-8b,19713,10614,0.0062,20
2026-05-22,AGT-0047,gemini-1.5-pro,13429,7231,0.1229,13
2026-05-23,AGT-0047,llama-3.1-8b,4804,2586,0.0015,4
2026-05-24,AGT-0047,mistral-large,10141,5460,0.053,10
2026-05-25,AGT-0047,gemini-1.5-pro,18093,9742,0.1656,18
2026-05-26,AGT-0047,llama-3.1-8b,22435,12080,0.0071,23
2026-05-27,AGT-0047,llama-3.1-8b,22717,12232,0.0072,23
2026-05-28,AGT-0047,llama-3.1-8b,11783,6345,0.0037,12
2026-05-29,AGT-0047,gemini-1.5-pro,23368,12583,0.2139,23
2026-05-30,AGT-0047,gemini-1.5-pro,6780,3651,0.0621,6
2025-12-02,AGT-0048,llama-3.1-8b,17878,9626,0.0056,18
2025-12-03,AGT-0048,gemini-1.5-pro,11760,6332,0.1076,12
2025-12-04,AGT-0048,llama-3.1-8b,12424,6689,0.0039,12
2025-12-05,AGT-0048,gemini-1.5-pro,15914,8569,0.1457,16
2025-12-06,AGT-0048,gemini-1.5-pro,10290,5541,0.0942,10
2025-12-07,AGT-0048,mistral-large,9109,4904,0.0476,9
2025-12-08,AGT-0048,llama-3.1-8b,20329,10946,0.0064,20
2025-12-09,AGT-0048,gemini-1.5-pro,26128,14069,0.2392,26
2025-12-10,AGT-0048,gemini-1.5-pro,14366,7735,0.1315,14
2025-12-11,AGT-0048,llama-3.1-8b,23669,12745,0.0075,24
2025-12-12,AGT-0048,mistral-large,12630,6800,0.0661,12
2025-12-13,AGT-0048,mistral-large,8012,4314,0.0419,8
2025-12-14,AGT-0048,mistral-large,5703,3071,0.0298,5
2025-12-15,AGT-0048,llama-3.1-8b,23498,12652,0.0074,24
2025-12-16,AGT-0048,llama-3.1-8b,25081,13505,0.0079,25
2025-12-17,AGT-0048,llama-3.1-8b,24863,13388,0.0078,25
2025-12-18,AGT-0048,gemini-1.5-pro,25459,13708,0.233,26
2025-12-19,AGT-0048,mistral-large,21206,11419,0.1109,21
2025-12-20,AGT-0048,llama-3.1-8b,8880,4781,0.0028,9
2025-12-21,AGT-0048,mistral-large,6018,3240,0.0315,6
2025-12-22,AGT-0048,gemini-1.5-pro,18057,9723,0.1653,18
2025-12-23,AGT-0048,mistral-large,12999,6999,0.068,13
2025-12-24,AGT-0048,gemini-1.5-pro,21605,11633,0.1978,22
2025-12-25,AGT-0048,mistral-large,26730,14393,0.1398,27
2025-12-26,AGT-0048,mistral-large,14461,7787,0.0756,14
2025-12-27,AGT-0048,mistral-large,5333,2871,0.0279,5
2025-12-28,AGT-0048,llama-3.1-8b,8125,4375,0.0026,8
2025-12-29,AGT-0048,llama-3.1-8b,11712,6306,0.0037,12
2025-12-30,AGT-0048,gemini-1.5-pro,14662,7894,0.1342,15
2025-12-31,AGT-0048,llama-3.1-8b,19591,10549,0.0062,20
2026-01-01,AGT-0048,llama-3.1-8b,14837,7989,0.0047,15
2026-01-02,AGT-0048,llama-3.1-8b,22883,12321,0.0072,23
2026-01-03,AGT-0048,gemini-1.5-pro,5298,2853,0.0485,5
2026-01-04,AGT-0048,gemini-1.5-pro,9978,5373,0.0913,10
2026-01-05,AGT-0048,mistral-large,26844,14454,0.1404,27
2026-01-06,AGT-0048,mistral-large,25704,13840,0.1344,26
2026-01-07,AGT-0048,gemini-1.5-pro,23199,12492,0.2124,23
2026-01-08,AGT-0048,gemini-1.5-pro,25055,13491,0.2293,25
2026-01-09,AGT-0048,gemini-1.5-pro,19139,10305,0.1752,19
2026-01-10,AGT-0048,gemini-1.5-pro,10532,5671,0.0964,10
2026-01-11,AGT-0048,llama-3.1-8b,10551,5681,0.0033,10
2026-01-12,AGT-0048,mistral-large,18034,9710,0.0943,18
2026-01-13,AGT-0048,llama-3.1-8b,19390,10441,0.0061,19
2026-01-14,AGT-0048,mistral-large,21850,11765,0.1143,22
2026-01-15,AGT-0048,gemini-1.5-pro,23486,12646,0.215,24
2026-01-16,AGT-0048,gemini-1.5-pro,17475,9409,0.16,17
2026-01-17,AGT-0048,gemini-1.5-pro,5722,3081,0.0524,5
2026-01-18,AGT-0048,gemini-1.5-pro,10288,5540,0.0942,10
2026-01-19,AGT-0048,gemini-1.5-pro,19853,10690,0.1817,20
2026-01-20,AGT-0048,llama-3.1-8b,24386,13131,0.0077,25
2026-01-21,AGT-0048,gemini-1.5-pro,23717,12770,0.2171,24
2026-01-22,AGT-0048,gemini-1.5-pro,13687,7370,0.1253,14
2026-01-23,AGT-0048,mistral-large,18635,10034,0.0975,19
2026-01-24,AGT-0048,gemini-1.5-pro,5408,2912,0.0495,5
2026-01-25,AGT-0048,mistral-large,9015,4854,0.0472,9
2026-01-26,AGT-0048,mistral-large,26831,14447,0.1403,27
2026-01-27,AGT-0048,gemini-1.5-pro,20741,11168,0.1899,21
2026-01-28,AGT-0048,gemini-1.5-pro,21734,11703,0.199,22
2026-01-29,AGT-0048,mistral-large,22507,12119,0.1177,23
2026-01-30,AGT-0048,llama-3.1-8b,22007,11850,0.0069,22
2026-01-31,AGT-0048,llama-3.1-8b,9262,4987,0.0029,9
2026-02-01,AGT-0048,gemini-1.5-pro,10861,5848,0.0994,11
2026-02-02,AGT-0048,mistral-large,14050,7565,0.0735,14
2026-02-03,AGT-0048,gemini-1.5-pro,17579,9465,0.1609,18
2026-02-04,AGT-0048,mistral-large,26572,14308,0.139,27
2026-02-05,AGT-0048,llama-3.1-8b,20028,10784,0.0063,20
2026-02-06,AGT-0048,mistral-large,21241,11437,0.1111,21
2026-02-07,AGT-0048,llama-3.1-8b,8266,4451,0.0026,8
2026-02-08,AGT-0048,mistral-large,5543,2984,0.029,5
2026-02-09,AGT-0048,gemini-1.5-pro,14884,8014,0.1362,15
2026-02-10,AGT-0048,gemini-1.5-pro,19612,10560,0.1795,20
2026-02-11,AGT-0048,llama-3.1-8b,25601,13785,0.0081,26
2026-02-12,AGT-0048,llama-3.1-8b,17057,9184,0.0054,17
2026-02-13,AGT-0048,gemini-1.5-pro,21096,11359,0.1931,21
2026-02-14,AGT-0048,gemini-1.5-pro,7395,3982,0.0677,7
2026-02-15,AGT-0048,mistral-large,4736,2550,0.0248,4
2026-02-16,AGT-0048,llama-3.1-8b,23215,12500,0.0073,23
2026-02-17,AGT-0048,gemini-1.5-pro,20737,11166,0.1898,21
2026-02-18,AGT-0048,mistral-large,12050,6488,0.063,12
2026-02-19,AGT-0048,llama-3.1-8b,21487,11570,0.0068,22
2026-02-20,AGT-0048,mistral-large,23631,12724,0.1236,24
2026-02-21,AGT-0048,mistral-large,7319,3941,0.0383,7
2026-02-22,AGT-0048,mistral-large,5072,2731,0.0265,5
2026-02-23,AGT-0048,mistral-large,20655,11122,0.108,21
2026-02-24,AGT-0048,gemini-1.5-pro,19257,10369,0.1763,19
2026-02-25,AGT-0048,gemini-1.5-pro,11760,6332,0.1076,12
2026-02-26,AGT-0048,gemini-1.5-pro,18833,10141,0.1724,19
2026-02-27,AGT-0048,mistral-large,22303,12009,0.1167,22
2026-02-28,AGT-0048,gemini-1.5-pro,8169,4398,0.0748,8
2026-03-01,AGT-0048,gemini-1.5-pro,8535,4595,0.0781,8
2026-03-02,AGT-0048,mistral-large,16133,8687,0.0844,16
2026-03-03,AGT-0048,gemini-1.5-pro,12874,6932,0.1178,13
2026-03-04,AGT-0048,gemini-1.5-pro,14719,7925,0.1347,15
2026-03-05,AGT-0048,mistral-large,24210,13036,0.1266,24
2026-03-06,AGT-0048,mistral-large,13455,7245,0.0704,13
2026-03-07,AGT-0048,mistral-large,6193,3334,0.0324,6
2026-03-08,AGT-0048,gemini-1.5-pro,7918,4263,0.0725,8
2026-03-09,AGT-0048,mistral-large,17056,9184,0.0892,17
2026-03-10,AGT-0048,gemini-1.5-pro,23135,12457,0.2118,23
2026-03-11,AGT-0048,llama-3.1-8b,24311,13090,0.0077,24
2026-03-12,AGT-0048,mistral-large,27256,14676,0.1426,27
2026-03-13,AGT-0048,gemini-1.5-pro,23811,12821,0.218,24
2026-03-14,AGT-0048,mistral-large,4854,2613,0.0254,4
2026-03-15,AGT-0048,gemini-1.5-pro,6652,3581,0.0609,6
2026-03-16,AGT-0048,gemini-1.5-pro,14299,7699,0.1309,14
2026-03-17,AGT-0048,mistral-large,19730,10624,0.1032,20
2026-03-18,AGT-0048,mistral-large,25363,13657,0.1327,26
2026-03-19,AGT-0048,llama-3.1-8b,26751,14404,0.0084,27
2026-03-20,AGT-0048,llama-3.1-8b,24736,13319,0.0078,25
2026-03-21,AGT-0048,llama-3.1-8b,5703,3071,0.0018,5
2026-03-22,AGT-0048,llama-3.1-8b,10677,5749,0.0034,10
2026-03-23,AGT-0048,mistral-large,17888,9632,0.0936,18
2026-03-24,AGT-0048,llama-3.1-8b,20324,10944,0.0064,20
2026-03-25,AGT-0048,gemini-1.5-pro,11982,6451,0.1097,12
2026-03-26,AGT-0048,gemini-1.5-pro,14494,7804,0.1327,14
2026-03-27,AGT-0048,mistral-large,24703,13301,0.1292,25
2026-03-28,AGT-0048,llama-3.1-8b,7925,4267,0.0025,8
2026-03-29,AGT-0048,gemini-1.5-pro,4683,2521,0.0429,4
2026-03-30,AGT-0048,llama-3.1-8b,20640,11114,0.0065,21
2026-03-31,AGT-0048,llama-3.1-8b,25348,13649,0.008,25
2026-04-01,AGT-0048,mistral-large,16846,9070,0.0881,17
2026-04-02,AGT-0048,gemini-1.5-pro,22101,11900,0.2023,22
2026-04-03,AGT-0048,gemini-1.5-pro,20296,10928,0.1858,20
2026-04-04,AGT-0048,mistral-large,8392,4519,0.0439,8
2026-04-05,AGT-0048,gemini-1.5-pro,6314,3400,0.0578,6
2026-04-06,AGT-0048,gemini-1.5-pro,27219,14656,0.2492,27
2026-04-07,AGT-0048,llama-3.1-8b,17123,9220,0.0054,17
2026-04-08,AGT-0048,mistral-large,11927,6422,0.0624,12
2026-04-09,AGT-0048,llama-3.1-8b,23997,12921,0.0076,24
2026-04-10,AGT-0048,llama-3.1-8b,12436,6696,0.0039,12
2026-04-11,AGT-0048,mistral-large,4966,2674,0.026,5
2026-04-12,AGT-0048,gemini-1.5-pro,9174,4939,0.084,9
2026-04-13,AGT-0048,gemini-1.5-pro,17991,9687,0.1647,18
2026-04-14,AGT-0048,gemini-1.5-pro,25562,13764,0.234,26
2026-04-15,AGT-0048,llama-3.1-8b,17251,9289,0.0054,17
2026-04-16,AGT-0048,mistral-large,11969,6445,0.0626,12
2026-04-17,AGT-0048,llama-3.1-8b,17743,9554,0.0056,18
2026-04-18,AGT-0048,gemini-1.5-pro,8161,4394,0.0747,8
2026-04-19,AGT-0048,mistral-large,5875,3163,0.0307,6
2026-04-20,AGT-0048,gemini-1.5-pro,26968,14521,0.2469,27
2026-04-21,AGT-0048,mistral-large,24876,13395,0.1301,25
2026-04-22,AGT-0048,gemini-1.5-pro,18439,9928,0.1688,18
2026-04-23,AGT-0048,mistral-large,12507,6735,0.0654,12
2026-04-24,AGT-0048,llama-3.1-8b,25958,13977,0.0082,26
2026-04-25,AGT-0048,gemini-1.5-pro,8758,4716,0.0802,8
2026-04-26,AGT-0048,mistral-large,7625,4106,0.0399,7
2026-04-27,AGT-0048,llama-3.1-8b,25399,13676,0.008,26
2026-04-28,AGT-0048,gemini-1.5-pro,12187,6562,0.1116,12
2026-04-29,AGT-0048,mistral-large,23401,12601,0.1224,24
2026-04-30,AGT-0048,gemini-1.5-pro,17508,9427,0.1603,17
2026-05-01,AGT-0048,llama-3.1-8b,13616,7332,0.0043,13
2026-05-02,AGT-0048,mistral-large,6373,3431,0.0333,6
2026-05-03,AGT-0048,mistral-large,6570,3538,0.0344,6
2026-05-04,AGT-0048,gemini-1.5-pro,13751,7404,0.1259,14
2026-05-05,AGT-0048,mistral-large,26335,14180,0.1378,27
2026-05-06,AGT-0048,gemini-1.5-pro,19249,10365,0.1762,19
2026-05-07,AGT-0048,mistral-large,17049,9180,0.0892,17
2026-05-08,AGT-0048,mistral-large,20414,10992,0.1068,20
2026-05-09,AGT-0048,mistral-large,9787,5270,0.0512,10
2026-05-10,AGT-0048,llama-3.1-8b,5708,3073,0.0018,5
2026-05-11,AGT-0048,llama-3.1-8b,17594,9473,0.0055,18
2026-05-12,AGT-0048,mistral-large,13522,7281,0.0707,13
2026-05-13,AGT-0048,mistral-large,21235,11434,0.1111,21
2026-05-14,AGT-0048,llama-3.1-8b,25306,13626,0.008,25
2026-05-15,AGT-0048,mistral-large,16620,8949,0.0869,17
2026-05-16,AGT-0048,llama-3.1-8b,9473,5100,0.003,9
2026-05-17,AGT-0048,llama-3.1-8b,10538,5674,0.0033,10
2026-05-18,AGT-0048,llama-3.1-8b,13648,7349,0.0043,13
2026-05-19,AGT-0048,llama-3.1-8b,16875,9086,0.0053,17
2026-05-20,AGT-0048,gemini-1.5-pro,26237,14127,0.2402,26
2026-05-21,AGT-0048,mistral-large,21994,11843,0.115,22
2026-05-22,AGT-0048,mistral-large,24072,12962,0.1259,24
2026-05-23,AGT-0048,mistral-large,7793,4196,0.0408,7
2026-05-24,AGT-0048,mistral-large,10300,5546,0.0539,10
2026-05-25,AGT-0048,gemini-1.5-pro,20142,10845,0.1844,20
2026-05-26,AGT-0048,mistral-large,23953,12897,0.1253,24
2026-05-27,AGT-0048,gemini-1.5-pro,21017,11317,0.1924,21
2026-05-28,AGT-0048,llama-3.1-8b,18518,9971,0.0058,18
2026-05-29,AGT-0048,llama-3.1-8b,13203,7109,0.0042,13
2026-05-30,AGT-0048,mistral-large,8014,4315,0.0419,8
2025-12-02,AGT-0049,gpt-4o,5032,2709,0.0397,5
2025-12-03,AGT-0049,gpt-4o-mini,11444,6162,0.0054,11
2025-12-04,AGT-0049,gpt-4o-mini,7208,3881,0.0034,7
2025-12-05,AGT-0049,gpt-4o,6444,3469,0.0508,6
2025-12-06,AGT-0049,o3-mini,3864,2080,0.0134,3
2025-12-07,AGT-0049,o3-mini,2146,1155,0.0074,2
2025-12-08,AGT-0049,gpt-4o,6650,3580,0.0524,6
2025-12-09,AGT-0049,gpt-4o,9374,5047,0.0739,9
2025-12-10,AGT-0049,gpt-4o,11185,6022,0.0882,11
2025-12-11,AGT-0049,gpt-4o-mini,11177,6018,0.0053,11
2025-12-12,AGT-0049,o3-mini,6568,3536,0.0228,6
2025-12-13,AGT-0049,gpt-4o-mini,2378,1280,0.0011,2
2025-12-14,AGT-0049,gpt-4o-mini,3313,1784,0.0016,3
2025-12-15,AGT-0049,o3-mini,10133,5456,0.0352,10
2025-12-16,AGT-0049,o3-mini,9268,4990,0.0322,9
2025-12-17,AGT-0049,gpt-4o-mini,6631,3571,0.0031,6
2025-12-18,AGT-0049,o3-mini,8690,4679,0.0301,8
2025-12-19,AGT-0049,o3-mini,9485,5107,0.0329,9
2025-12-20,AGT-0049,gpt-4o,2861,1540,0.0226,2
2025-12-21,AGT-0049,gpt-4o-mini,3552,1913,0.0017,3
2025-12-22,AGT-0049,gpt-4o-mini,6125,3298,0.0029,6
2025-12-23,AGT-0049,gpt-4o-mini,5923,3189,0.0028,6
2025-12-24,AGT-0049,gpt-4o,5666,3051,0.0447,5
2025-12-25,AGT-0049,gpt-4o-mini,11498,6191,0.0054,11
2025-12-26,AGT-0049,o3-mini,8248,4441,0.0286,8
2025-12-27,AGT-0049,gpt-4o,2220,1195,0.0175,2
2025-12-28,AGT-0049,gpt-4o,2142,1153,0.0169,2
2025-12-29,AGT-0049,o3-mini,8513,4584,0.0295,8
2025-12-30,AGT-0049,gpt-4o-mini,5305,2857,0.0025,5
2025-12-31,AGT-0049,gpt-4o-mini,8980,4835,0.0042,9
2026-01-01,AGT-0049,gpt-4o-mini,7975,4294,0.0038,8
2026-01-02,AGT-0049,gpt-4o,6784,3652,0.0535,6
2026-01-03,AGT-0049,o3-mini,4032,2171,0.014,4
2026-01-04,AGT-0049,gpt-4o,2568,1383,0.0202,2
2026-01-05,AGT-0049,o3-mini,6972,3754,0.0242,7
2026-01-06,AGT-0049,o3-mini,9862,5310,0.0342,10
2026-01-07,AGT-0049,gpt-4o-mini,6960,3748,0.0033,7
2026-01-08,AGT-0049,o3-mini,5784,3114,0.0201,5
2026-01-09,AGT-0049,o3-mini,6990,3764,0.0243,7
2026-01-10,AGT-0049,gpt-4o-mini,3220,1733,0.0015,3
2026-01-11,AGT-0049,o3-mini,2767,1490,0.0096,2
2026-01-12,AGT-0049,gpt-4o-mini,6344,3416,0.003,6
2026-01-13,AGT-0049,o3-mini,6531,3517,0.0227,6
2026-01-14,AGT-0049,gpt-4o,8548,4602,0.0674,8
2026-01-15,AGT-0049,o3-mini,6291,3387,0.0218,6
2026-01-16,AGT-0049,gpt-4o,6441,3468,0.0508,6
2026-01-17,AGT-0049,gpt-4o,4323,2327,0.0341,4
2026-01-18,AGT-0049,gpt-4o,3829,2062,0.0302,3
2026-01-19,AGT-0049,o3-mini,10486,5646,0.0364,10
2026-01-20,AGT-0049,gpt-4o,11105,5979,0.0876,11
2026-01-21,AGT-0049,gpt-4o,7834,4218,0.0618,8
2026-01-22,AGT-0049,o3-mini,8406,4526,0.0292,8
2026-01-23,AGT-0049,gpt-4o,8552,4605,0.0674,8
2026-01-24,AGT-0049,o3-mini,4158,2239,0.0144,4
2026-01-25,AGT-0049,gpt-4o,2178,1173,0.0172,2
2026-01-26,AGT-0049,gpt-4o-mini,8186,4408,0.0039,8
2026-01-27,AGT-0049,gpt-4o-mini,6298,3391,0.003,6
2026-01-28,AGT-0049,gpt-4o-mini,10497,5652,0.005,10
2026-01-29,AGT-0049,o3-mini,6216,3347,0.0216,6
2026-01-30,AGT-0049,gpt-4o,5408,2912,0.0426,5
2026-01-31,AGT-0049,o3-mini,2322,1250,0.0081,2
2026-02-01,AGT-0049,gpt-4o-mini,2810,1513,0.0013,2
2026-02-02,AGT-0049,gpt-4o,10528,5668,0.083,10
2026-02-03,AGT-0049,o3-mini,11159,6008,0.0387,11
2026-02-04,AGT-0049,o3-mini,6499,3499,0.0225,6
2026-02-05,AGT-0049,o3-mini,5324,2867,0.0185,5
2026-02-06,AGT-0049,gpt-4o,8749,4711,0.069,8
2026-02-07,AGT-0049,o3-mini,2945,1585,0.0102,3
2026-02-08,AGT-0049,gpt-4o-mini,3270,1760,0.0015,3
2026-02-09,AGT-0049,gpt-4o-mini,6850,3688,0.0032,7
2026-02-10,AGT-0049,o3-mini,8297,4467,0.0288,8
2026-02-11,AGT-0049,o3-mini,8181,4405,0.0284,8
2026-02-12,AGT-0049,gpt-4o,7513,4045,0.0592,7
2026-02-13,AGT-0049,gpt-4o-mini,8935,4811,0.0042,9
2026-02-14,AGT-0049,gpt-4o,3564,1919,0.0281,3
2026-02-15,AGT-0049,gpt-4o,4624,2490,0.0365,4
2026-02-16,AGT-0049,gpt-4o-mini,6389,3440,0.003,6
2026-02-17,AGT-0049,o3-mini,5900,3177,0.0205,6
2026-02-18,AGT-0049,gpt-4o-mini,8823,4750,0.0042,9
2026-02-19,AGT-0049,gpt-4o-mini,9179,4942,0.0043,9
2026-02-20,AGT-0049,gpt-4o-mini,6735,3626,0.0032,6
2026-02-21,AGT-0049,o3-mini,2136,1150,0.0074,2
2026-02-22,AGT-0049,gpt-4o,3527,1899,0.0278,3
2026-02-23,AGT-0049,gpt-4o,9581,5159,0.0755,9
2026-02-24,AGT-0049,o3-mini,5312,2860,0.0184,5
2026-02-25,AGT-0049,gpt-4o-mini,8680,4673,0.0041,8
2026-02-26,AGT-0049,gpt-4o,6508,3504,0.0513,6
2026-02-27,AGT-0049,gpt-4o,8528,4592,0.0672,8
2026-02-28,AGT-0049,o3-mini,4213,2268,0.0146,4
2026-03-01,AGT-0049,gpt-4o,3884,2091,0.0306,3
2026-03-02,AGT-0049,gpt-4o,5625,3029,0.0444,5
2026-03-03,AGT-0049,gpt-4o-mini,8588,4624,0.0041,8
2026-03-04,AGT-0049,gpt-4o-mini,9408,5066,0.0045,9
2026-03-05,AGT-0049,gpt-4o,11013,5930,0.0868,11
2026-03-06,AGT-0049,gpt-4o-mini,9322,5019,0.0044,9
2026-03-07,AGT-0049,o3-mini,2734,1472,0.0095,2
2026-03-08,AGT-0049,gpt-4o-mini,4064,2188,0.0019,4
2026-03-09,AGT-0049,o3-mini,9113,4907,0.0316,9
2026-03-10,AGT-0049,gpt-4o-mini,9085,4892,0.0043,9
2026-03-11,AGT-0049,gpt-4o-mini,8871,4776,0.0042,9
2026-03-12,AGT-0049,gpt-4o-mini,6128,3299,0.0029,6
2026-03-13,AGT-0049,gpt-4o-mini,10475,5640,0.005,10
2026-03-14,AGT-0049,o3-mini,2871,1546,0.01,2
2026-03-15,AGT-0049,o3-mini,3517,1893,0.0122,3
2026-03-16,AGT-0049,o3-mini,5833,3141,0.0202,5
2026-03-17,AGT-0049,o3-mini,9930,5346,0.0344,10
2026-03-18,AGT-0049,gpt-4o,5333,2872,0.0421,5
2026-03-19,AGT-0049,o3-mini,5467,2944,0.019,5
2026-03-20,AGT-0049,o3-mini,8877,4780,0.0308,9
2026-03-21,AGT-0049,o3-mini,3431,1847,0.0119,3
2026-03-22,AGT-0049,o3-mini,4385,2361,0.0152,4
2026-03-23,AGT-0049,gpt-4o,10573,5693,0.0834,10
2026-03-24,AGT-0049,o3-mini,6983,3760,0.0242,7
2026-03-25,AGT-0049,o3-mini,6240,3360,0.0216,6
2026-03-26,AGT-0049,gpt-4o-mini,11031,5939,0.0052,11
2026-03-27,AGT-0049,gpt-4o-mini,10973,5908,0.0052,11
2026-03-28,AGT-0049,gpt-4o-mini,2035,1095,0.001,2
2026-03-29,AGT-0049,o3-mini,3995,2151,0.0139,4
2026-03-30,AGT-0049,gpt-4o-mini,6983,3760,0.0033,7
2026-03-31,AGT-0049,gpt-4o,11151,6004,0.0879,11
2026-04-01,AGT-0049,gpt-4o,10249,5519,0.0808,10
2026-04-02,AGT-0049,gpt-4o,7823,4212,0.0617,8
2026-04-03,AGT-0049,gpt-4o-mini,8473,4562,0.004,8
2026-04-04,AGT-0049,gpt-4o,4611,2483,0.0364,4
2026-04-05,AGT-0049,o3-mini,2217,1194,0.0077,2
2026-04-06,AGT-0049,gpt-4o,6440,3468,0.0508,6
2026-04-07,AGT-0049,o3-mini,6389,3440,0.0222,6
2026-04-08,AGT-0049,gpt-4o-mini,7266,3912,0.0034,7
2026-04-09,AGT-0049,gpt-4o,10642,5730,0.0839,10
2026-04-10,AGT-0049,o3-mini,10152,5466,0.0352,10
2026-04-11,AGT-0049,gpt-4o-mini,2651,1427,0.0013,2
2026-04-12,AGT-0049,gpt-4o,4218,2271,0.0333,4
2026-04-13,AGT-0049,gpt-4o-mini,6823,3673,0.0032,6
2026-04-14,AGT-0049,gpt-4o,8828,4753,0.0696,9
2026-04-15,AGT-0049,o3-mini,9903,5332,0.0344,10
2026-04-16,AGT-0049,o3-mini,9362,5041,0.0325,9
2026-04-17,AGT-0049,gpt-4o,8804,4741,0.0694,9
2026-04-18,AGT-0049,gpt-4o-mini,4215,2269,0.002,4
2026-04-19,AGT-0049,gpt-4o,3242,1746,0.0256,3
2026-04-20,AGT-0049,gpt-4o,7457,4015,0.0588,7
2026-04-21,AGT-0049,gpt-4o-mini,8721,4696,0.0041,8
2026-04-22,AGT-0049,o3-mini,11146,6001,0.0387,11
2026-04-23,AGT-0049,gpt-4o-mini,6374,3432,0.003,6
2026-04-24,AGT-0049,o3-mini,5587,3008,0.0194,5
2026-04-25,AGT-0049,o3-mini,2830,1524,0.0098,2
2026-04-26,AGT-0049,gpt-4o,3430,1847,0.027,3
2026-04-27,AGT-0049,gpt-4o-mini,10014,5392,0.0047,10
2026-04-28,AGT-0049,gpt-4o,11389,6132,0.0898,11
2026-04-29,AGT-0049,o3-mini,10109,5443,0.0351,10
2026-04-30,AGT-0049,gpt-4o,7111,3829,0.0561,7
2026-05-01,AGT-0049,gpt-4o,9473,5101,0.0747,9
2026-05-02,AGT-0049,gpt-4o,3983,2144,0.0314,4
2026-05-03,AGT-0049,gpt-4o,2321,1249,0.0183,2
2026-05-04,AGT-0049,gpt-4o,10232,5509,0.0807,10
2026-05-05,AGT-0049,o3-mini,5061,2725,0.0176,5
2026-05-06,AGT-0049,o3-mini,5828,3138,0.0202,5
2026-05-07,AGT-0049,gpt-4o-mini,11546,6217,0.0055,11
2026-05-08,AGT-0049,gpt-4o-mini,5886,3169,0.0028,6
2026-05-09,AGT-0049,gpt-4o,2927,1576,0.0231,3
2026-05-10,AGT-0049,gpt-4o,3923,2112,0.0309,4
2026-05-11,AGT-0049,o3-mini,8812,4745,0.0306,9
2026-05-12,AGT-0049,o3-mini,8527,4591,0.0296,8
2026-05-13,AGT-0049,o3-mini,10300,5546,0.0357,10
2026-05-14,AGT-0049,gpt-4o,9765,5258,0.077,10
2026-05-15,AGT-0049,gpt-4o,6878,3703,0.0542,7
2026-05-16,AGT-0049,gpt-4o-mini,4337,2335,0.0021,4
2026-05-17,AGT-0049,gpt-4o-mini,2561,1379,0.0012,2
2026-05-18,AGT-0049,gpt-4o,6367,3428,0.0502,6
2026-05-19,AGT-0049,o3-mini,11020,5934,0.0382,11
2026-05-20,AGT-0049,o3-mini,10284,5537,0.0357,10
2026-05-21,AGT-0049,gpt-4o-mini,8294,4466,0.0039,8
2026-05-22,AGT-0049,gpt-4o,10034,5402,0.0791,10
2026-05-23,AGT-0049,gpt-4o,4432,2386,0.0349,4
2026-05-24,AGT-0049,gpt-4o-mini,2574,1386,0.0012,2
2026-05-25,AGT-0049,o3-mini,8384,4514,0.0291,8
2026-05-26,AGT-0049,gpt-4o,7660,4124,0.0604,7
2026-05-27,AGT-0049,gpt-4o,6383,3437,0.0503,6
2026-05-28,AGT-0049,gpt-4o,10306,5549,0.0813,10
2026-05-29,AGT-0049,o3-mini,9679,5212,0.0336,9
2026-05-30,AGT-0049,gpt-4o-mini,2885,1553,0.0014,2
2025-12-02,AGT-0050,mistral-large,7177,3864,0.0375,7
2025-12-03,AGT-0050,gemini-1.5-pro,3495,1882,0.032,3
2025-12-04,AGT-0050,mistral-large,7095,3820,0.0371,7
2025-12-05,AGT-0050,llama-3.1-8b,5889,3171,0.0019,6
2025-12-06,AGT-0050,mistral-large,2330,1254,0.0122,2
2025-12-07,AGT-0050,llama-3.1-8b,2613,1407,0.0008,2
2025-12-08,AGT-0050,gemini-1.5-pro,5552,2989,0.0508,5
2025-12-09,AGT-0050,mistral-large,3893,2096,0.0204,3
2025-12-10,AGT-0050,llama-3.1-8b,6405,3449,0.002,6
2025-12-11,AGT-0050,mistral-large,3541,1906,0.0185,3
2025-12-12,AGT-0050,gemini-1.5-pro,4143,2231,0.0379,4
2025-12-13,AGT-0050,gemini-1.5-pro,2268,1221,0.0208,2
2025-12-14,AGT-0050,gemini-1.5-pro,1471,792,0.0135,1
2025-12-15,AGT-0050,mistral-large,6909,3720,0.0361,7
2025-12-16,AGT-0050,mistral-large,5142,2768,0.0269,5
2025-12-17,AGT-0050,llama-3.1-8b,3237,1743,0.001,3
2025-12-18,AGT-0050,mistral-large,5385,2900,0.0282,5
2025-12-19,AGT-0050,gemini-1.5-pro,7266,3912,0.0665,7
2025-12-20,AGT-0050,llama-3.1-8b,1877,1010,0.0006,1
2025-12-21,AGT-0050,llama-3.1-8b,1818,979,0.0006,1
2025-12-22,AGT-0050,gemini-1.5-pro,4347,2340,0.0398,4
2025-12-23,AGT-0050,mistral-large,3461,1864,0.0181,3
2025-12-24,AGT-0050,gemini-1.5-pro,4186,2254,0.0383,4
2025-12-25,AGT-0050,llama-3.1-8b,5961,3209,0.0019,6
2025-12-26,AGT-0050,llama-3.1-8b,3265,1758,0.001,3
2025-12-27,AGT-0050,gemini-1.5-pro,2285,1230,0.0209,2
